"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","depth"
"487487","nwis_14211010",2009-02-16,1.61180753521683,0.571654813574743,2.56805241502324,1.00035316262972,-2.37370101586422,-4.0868483235857,-0.676510491922403,6.1414110035412,3.72361594860055,8.62522479882367,4.07916666666667,54.362446896875,105.297041666667,1.08973975137682,1.21923153246656
"487488","nwis_14211010",2009-02-17,1.39696329335856,0.378860031476788,2.45478872170782,0.999168873248094,-2.12564073674242,-3.75286919221596,-0.336608952637929,5.87376714344411,3.70063605782012,8.24040853878029,4.40208333333333,53.147182213125,65.4161666666667,1.07898052225365,1.20765939045999
"487489","nwis_14211010",2009-02-18,1.65781411175294,0.640788955966214,2.62880082503174,1.00080294184498,-2.36239247227528,-4.18979640351455,-0.588182719452211,6.32397490882964,4.0718462416956,8.53498584094622,4.45416666666667,50.976223943125,135.38525,1.05928677812306,1.18646199534138
"487490","nwis_14211010",2009-02-19,2.0477702246503,1.03677418373793,3.16130949922936,0.999336373370241,-2.38047107736159,-4.22944563251528,-0.554967334417662,6.22923413950737,4.04000826495892,8.49141467245156,4.375,48.946849908125,124.821958333333,1.04057320942287,1.16630951017396
"487491","nwis_14211010",2009-02-20,1.90953537240008,0.863779312943838,3.01015865998742,0.999108946742918,-2.30092691655327,-4.16216784177945,-0.546962072178428,6.21262795341439,4.00463733450381,8.40798694147381,4.63541666666667,48.0678477825,153.649166666667,1.03231811689149,1.15741473694056
"487492","nwis_14211010",2009-02-21,2.14585745515491,1.12828559085541,3.26470099899357,0.999678134515689,-2.63684395552358,-4.34797372021167,-0.855174653907408,5.78806618757723,3.53850523928324,8.07588451680755,4.76458333333333,47.51330952875,124.772458333333,1.02707169569213,1.15176051044823
"487493","nwis_14211010",2009-02-22,2.25514483555499,1.15528824956197,3.33434931310078,0.999782270116848,-2.84884121008151,-4.5722294743199,-1.04391518880628,6.493978037819,4.1092479125788,8.74967092346097,5.20625,48.6341847225,79.231375,1.0375440118759,1.16304257832986
"487494","nwis_14211010",2009-02-23,2.37952473181683,1.28665948350102,3.45969014537445,0.998970152464286,-3.50550204569331,-5.5131886779175,-1.62541064837114,5.55920466688744,3.19198059802313,7.87961115265452,5.3125,63.624415603125,73.9232083333333,1.16598519574409,1.30105933422114
"487495","nwis_14211010",2009-02-24,0.863726903099915,-0.20722085185537,1.88108898037996,0.999316785410702,-2.52198725186826,-4.48312433523666,-0.43356235252041,4.25602804281766,1.81961052909209,6.60608769141529,5.4125,116.70080569875,55.2263333333333,1.51438089126201,1.67249797482477
"487496","nwis_14211010",2009-02-25,0.0394432450776816,-1.07703000661335,1.1788888669684,0.998289994046365,-2.7018083835264,-4.99047982254582,-0.507047859961288,6.1710635072454,3.71524773178972,8.69332219411471,5.50833333333333,203.20877328375,54.0505,1.94320940156782,2.12577492314902
